RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
255931,300186507,JPN,ZACCHERONI Alberto (ITA),S,18,OSAKO,,O67'
255931,300186507,CIV,LAMOUCHI Sabri (FRA),S,22,BAMBA,,Y54'
255931,300186507,JPN,ZACCHERONI Alberto (ITA),S,22,YOSHIDA,,Y23'
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,16,GBOHOUO,GK,
255931,300186507,JPN,ZACCHERONI Alberto (ITA),N,12,NISHIKAWA,GK,
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,23,M. SAYOUBA,GK,
255931,300186507,JPN,ZACCHERONI Alberto (ITA),N,23,GONDA,GK,
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,2,VIERA,,
255931,300186507,JPN,ZACCHERONI Alberto (ITA),N,3,G. SAKAI,,
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,4,T. KOLO,,
255931,300186507,JPN,ZACCHERONI Alberto (ITA),N,7,ENDO,,I54'
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,6,BOLLY,,
255931,300186507,JPN,ZACCHERONI Alberto (ITA),N,8,KIYOTAKE,,
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,7,AKPA JD,,
255931,300186507,JPN,ZACCHERONI Alberto (ITA),N,11,KAKITANI,,I86'
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,11,DROGBA,,I62'
255931,300186507,JPN,ZACCHERONI Alberto (ITA),N,13,OKUBO,,I67'
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,13,YA KONAN,,I78'
255931,300186507,JPN,ZACCHERONI Alberto (ITA),N,14,AOYAMA,,
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,14,DIOMANDE,,
255931,300186507,JPN,ZACCHERONI Alberto (ITA),N,15,KONNO,,
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,15,GRADEL,,
255931,300186507,JPN,ZACCHERONI Alberto (ITA),N,19,INOHA,,
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,18,DJAKPA,,I75'
255931,300186507,JPN,ZACCHERONI Alberto (ITA),N,20,SAITO,,
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,21,SIO,,
255931,300186507,JPN,ZACCHERONI Alberto (ITA),N,21,H. SAKAI,,
255931,300186494,SUI,HITZFELD Ottmar (GER),S,1,BENAGLIO,GK,
255931,300186494,ECU,RUEDA Reinaldo (COL),S,22,DOMINGUEZ,GK,
255931,300186494,SUI,HITZFELD Ottmar (GER),S,2,LICHTSTEINER,,
255931,300186494,ECU,RUEDA Reinaldo (COL),S,2,GUAGUA,,
255931,300186494,SUI,HITZFELD Ottmar (GER),S,5,VON BERGEN,,
255931,300186494,ECU,RUEDA Reinaldo (COL),S,3,ERAZO,,
255931,300186494,SUI,HITZFELD Ottmar (GER),S,8,INLER,C,
255931,300186494,ECU,RUEDA Reinaldo (COL),S,4,PAREDES,,Y53'
255931,300186494,SUI,HITZFELD Ottmar (GER),S,10,XHAKA,,
255931,300186494,ECU,RUEDA Reinaldo (COL),S,6,NOBOA,,
255931,300186494,SUI,HITZFELD Ottmar (GER),S,11,BEHRAMI,,
255931,300186494,ECU,RUEDA Reinaldo (COL),S,7,MONTERO,,O77'
255931,300186494,SUI,HITZFELD Ottmar (GER),S,13,RODRIGUEZ,,
255931,300186494,ECU,RUEDA Reinaldo (COL),S,10,W. AYOVI,,
255931,300186494,SUI,HITZFELD Ottmar (GER),S,14,STOCKER,,OH46'
255931,300186494,ECU,RUEDA Reinaldo (COL),S,11,CAICEDO,,O70'
255931,300186494,SUI,HITZFELD Ottmar (GER),S,19,DRMIC,,O75'
255931,300186494,ECU,RUEDA Reinaldo (COL),S,13,E. VALENCIA,,G22'
255931,300186494,SUI,HITZFELD Ottmar (GER),S,20,DJOUROU,,Y84'
255931,300186494,ECU,RUEDA Reinaldo (COL),S,16,A. VALENCIA,C,
255931,300186494,SUI,HITZFELD Ottmar (GER),S,23,SHAQIRI,,
255931,300186494,ECU,RUEDA Reinaldo (COL),S,23,GRUEZO,,
255931,300186494,SUI,HITZFELD Ottmar (GER),N,12,SOMMER,GK,
255931,300186494,ECU,RUEDA Reinaldo (COL),N,1,BANGUERA,GK,
255931,300186494,SUI,HITZFELD Ottmar (GER),N,21,B�RKI,GK,
255931,300186494,ECU,RUEDA Reinaldo (COL),N,12,BONE,GK,
255931,300186494,SUI,HITZFELD Ottmar (GER),N,3,ZIEGLER,,
255931,300186494,ECU,RUEDA Reinaldo (COL),N,5,IBARRA,,
255931,300186494,SUI,HITZFELD Ottmar (GER),N,4,SENDEROS,,
255931,300186494,ECU,RUEDA Reinaldo (COL),N,8,MENDEZ,,
255931,300186494,SUI,HITZFELD Ottmar (GER),N,6,LANG,,
255931,300186494,ECU,RUEDA Reinaldo (COL),N,9,ROJAS,,I77'
255931,300186494,SUI,HITZFELD Ottmar (GER),N,7,BARNETTA,,
255931,300186494,ECU,RUEDA Reinaldo (COL),N,14,MINDA,,
255931,300186494,SUI,HITZFELD Ottmar (GER),N,9,SEFEROVIC,,I75' G90'
255931,300186494,ECU,RUEDA Reinaldo (COL),N,15,ARROYO,,I70'
255931,300186494,SUI,HITZFELD Ottmar (GER),N,15,DZEMAILI,,
255931,300186494,ECU,RUEDA Reinaldo (COL),N,17,J. AYOVI,,
255931,300186494,SUI,HITZFELD Ottmar (GER),N,16,FERNANDES,,
255931,300186494,ECU,RUEDA Reinaldo (COL),N,18,BAGUI,,
255931,300186494,SUI,HITZFELD Ottmar (GER),N,17,GAVRANOVIC,,
255931,300186494,ECU,RUEDA Reinaldo (COL),N,19,SARITAMA,,
255931,300186494,SUI,HITZFELD Ottmar (GER),N,18,MEHMEDI,,IH46' G48'
255931,300186494,ECU,RUEDA Reinaldo (COL),N,20,MARTINEZ,,
255931,300186494,SUI,HITZFELD Ottmar (GER),N,22,SCH�R,,
255931,300186494,ECU,RUEDA Reinaldo (COL),N,21,ACHILIER,,
255931,300186496,FRA,DESCHAMPS Didier (FRA),S,1,LLORIS,GKC,
255931,300186496,HON,SUAREZ Luis (COL),S,18,VALLADARES,GKC,W48'
255931,300186496,FRA,DESCHAMPS Didier (FRA),S,2,DEBUCHY,,
255931,300186496,HON,SUAREZ Luis (COL),S,3,FIGUEROA,,
255931,300186496,FRA,DESCHAMPS Didier (FRA),S,3,EVRA,,Y7'
255931,300186496,HON,SUAREZ Luis (COL),S,5,BERNARDEZ,,OH46'
255931,300186496,FRA,DESCHAMPS Didier (FRA),S,4,VARANE,,
255931,300186496,HON,SUAREZ Luis (COL),S,7,EMILIO,,
255931,300186496,FRA,DESCHAMPS Didier (FRA),S,5,SAKHO,,
255931,300186496,HON,SUAREZ Luis (COL),S,8,W. PALACIOS,,Y28' Y43' RSY43'
255931,300186496,FRA,DESCHAMPS Didier (FRA),S,6,CABAYE,,Y45' O65'
255931,300186496,HON,SUAREZ Luis (COL),S,11,BENGTSON,,OH46'
255931,300186496,FRA,DESCHAMPS Didier (FRA),S,8,VALBUENA,,O78'
255931,300186496,HON,SUAREZ Luis (COL),S,13,COSTLY,,
255931,300186496,FRA,DESCHAMPS Didier (FRA),S,10,BENZEMA,,P45' G72'
255931,300186496,HON,SUAREZ Luis (COL),S,15,ESPINOZA,,
255931,300186496,FRA,DESCHAMPS Didier (FRA),S,11,GRIEZMANN,,
255931,300186496,HON,SUAREZ Luis (COL),S,17,NAJAR,,O58'
255931,300186496,FRA,DESCHAMPS Didier (FRA),S,14,MATUIDI,,
255931,300186496,HON,SUAREZ Luis (COL),S,19,GARRIDO,,Y83'
255931,300186496,FRA,DESCHAMPS Didier (FRA),S,19,POGBA,,Y28' O57'
255931,300186496,HON,SUAREZ Luis (COL),S,21,BECKELES,,
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,16,RUFFIER,GK,
255931,300186496,HON,SUAREZ Luis (COL),N,1,LOPEZ,GK,
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,23,LANDREAU,GK,
255931,300186496,HON,SUAREZ Luis (COL),N,22,ESCOBER,GK,
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,7,CABELLA,,
255931,300186496,HON,SUAREZ Luis (COL),N,2,O. CHAVEZ,,IH46'
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,9,GIROUD,,I78'
255931,300186496,HON,SUAREZ Luis (COL),N,4,MONTES,,
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,12,MAVUBA,,I65'
255931,300186496,HON,SUAREZ Luis (COL),N,6,J.C. GARCIA,,
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,13,MANGALA,,
255931,300186496,HON,SUAREZ Luis (COL),N,9,J. PALACIOS,,
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,15,SAGNA,,
255931,300186496,HON,SUAREZ Luis (COL),N,10,M. MARTINEZ,,
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,17,DIGNE,,
255931,300186496,HON,SUAREZ Luis (COL),N,12,DELGADO,,
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,18,SISSOKO,,I57'
255931,300186496,HON,SUAREZ Luis (COL),N,14,BONIEK,,IH46' Y53'
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,20,REMY,,
255931,300186496,HON,SUAREZ Luis (COL),N,16,R. MARTINEZ,,
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,21,KOSCIELNY,,
255931,300186496,HON,SUAREZ Luis (COL),N,20,CLAROS,,I58'
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,22,SCHNEIDERLIN,,
255931,300186496,HON,SUAREZ Luis (COL),N,23,M. CHAVEZ,,
255931,300186477,ARG,SABELLA Alejandro (ARG),S,1,ROMERO,GK,
255931,300186477,BIH,SUSIC Safet (BIH),S,1,BEGOVI?,GK,
255931,300186477,ARG,SABELLA Alejandro (ARG),S,2,GARAY,,
255931,300186477,BIH,SUSIC Safet (BIH),S,3,BI?AK?I?,,
255931,300186477,ARG,SABELLA Alejandro (ARG),S,3,CAMPAGNARO,,OH46'
255931,300186477,BIH,SUSIC Safet (BIH),S,4,SPAHI?,C,Y63'
255931,300186477,ARG,SABELLA Alejandro (ARG),S,4,ZABALETA,,
255931,300186477,BIH,SUSIC Safet (BIH),S,5,KOLA�INAC,,W3'
255931,300186477,ARG,SABELLA Alejandro (ARG),S,7,DI MARIA,,
255931,300186477,BIH,SUSIC Safet (BIH),S,7,BE�I?,,
255931,300186477,ARG,SABELLA Alejandro (ARG),S,10,MESSI,C,G65'
255931,300186477,BIH,SUSIC Safet (BIH),S,8,PJANI?,,
255931,300186477,ARG,SABELLA Alejandro (ARG),S,11,M. RODRIGUEZ,,OH46'
255931,300186477,BIH,SUSIC Safet (BIH),S,10,MISIMOVI?,,O74'
255931,300186477,ARG,SABELLA Alejandro (ARG),S,14,MASCHERANO,,
255931,300186477,BIH,SUSIC Safet (BIH),S,11,D�EKO,,
255931,300186477,ARG,SABELLA Alejandro (ARG),S,16,ROJO,,Y25'
255931,300186477,BIH,SUSIC Safet (BIH),S,13,MUJD�A,,O69'
255931,300186477,ARG,SABELLA Alejandro (ARG),S,17,F. FERNANDEZ,,
255931,300186477,BIH,SUSIC Safet (BIH),S,16,LULI?,,
255931,300186477,ARG,SABELLA Alejandro (ARG),S,20,AGUERO,,O87'
255931,300186477,BIH,SUSIC Safet (BIH),S,20,HAJROVI?,,O71'
255931,300186477,ARG,SABELLA Alejandro (ARG),N,12,ORION,GK,
255931,300186477,BIH,SUSIC Safet (BIH),N,12,FEJZI?,GK,
255931,300186477,ARG,SABELLA Alejandro (ARG),N,21,ANDUJAR,GK,
255931,300186477,BIH,SUSIC Safet (BIH),N,22,AVDUKI?,GK,
255931,300186477,ARG,SABELLA Alejandro (ARG),N,5,GAGO,,IH46'
255931,300186477,BIH,SUSIC Safet (BIH),N,2,VR�AJEVI?,,
255931,300186477,ARG,SABELLA Alejandro (ARG),N,6,BIGLIA,,I87'
255931,300186477,BIH,SUSIC Safet (BIH),N,6,VRANJE�,,
255931,300186477,ARG,SABELLA Alejandro (ARG),N,8,PEREZ,,
255931,300186477,BIH,SUSIC Safet (BIH),N,9,IBI�EVI?,,I69' G85'
255931,300186477,ARG,SABELLA Alejandro (ARG),N,9,HIGUAIN,,IH46'
255931,300186477,BIH,SUSIC Safet (BIH),N,14,SU�I?,,
255931,300186477,ARG,SABELLA Alejandro (ARG),N,13,A. FERNANDEZ,,
255931,300186477,BIH,SUSIC Safet (BIH),N,15,�UNJI?,,
255931,300186477,ARG,SABELLA Alejandro (ARG),N,15,DEMICHELIS,,
255931,300186477,BIH,SUSIC Safet (BIH),N,17,IBRI?I?,,
255931,300186477,ARG,SABELLA Alejandro (ARG),N,18,PALACIO,,
255931,300186477,BIH,SUSIC Safet (BIH),N,18,MEDUNJANIN,,I74'
255931,300186477,ARG,SABELLA Alejandro (ARG),N,19,ALVAREZ,,
255931,300186477,BIH,SUSIC Safet (BIH),N,19,VI�?A,,I71'
255931,300186477,ARG,SABELLA Alejandro (ARG),N,22,LAVEZZI,,
255931,300186477,BIH,SUSIC Safet (BIH),N,21,HAD�I?,,
255931,300186477,ARG,SABELLA Alejandro (ARG),N,23,BASANTA,,
255931,300186477,BIH,SUSIC Safet (BIH),N,23,SALIHOVI?,,
255931,300186475,GER,LOEW Joachim (GER),S,1,NEUER,GK,
255931,300186475,POR,PAULO BENTO (POR),S,12,RUI PATRICIO,GK,
255931,300186475,GER,LOEW Joachim (GER),S,4,H�WEDES,,
255931,300186475,POR,PAULO BENTO (POR),S,2,B. ALVES,,
255931,300186475,GER,LOEW Joachim (GER),S,5,HUMMELS,,G32' O73'
255931,300186475,POR,PAULO BENTO (POR),S,3,PEPE,,R37'
255931,300186475,GER,LOEW Joachim (GER),S,6,KHEDIRA,,
255931,300186475,POR,PAULO BENTO (POR),S,4,MIGUEL,,OH46'
255931,300186475,GER,LOEW Joachim (GER),S,8,�ZIL,,O63'
255931,300186475,POR,PAULO BENTO (POR),S,5,F. COENTR�O,,O65'
255931,300186475,GER,LOEW Joachim (GER),S,13,M�LLER,,P12' G45' G78' O82'
255931,300186475,POR,PAULO BENTO (POR),S,7,RONALDO,C,
255931,300186475,GER,LOEW Joachim (GER),S,16,LAHM,C,
255931,300186475,POR,PAULO BENTO (POR),S,8,J. MOUTINHO,,
255931,300186475,GER,LOEW Joachim (GER),S,17,MERTESACKER,,
255931,300186475,POR,PAULO BENTO (POR),S,9,H. ALMEIDA,,O28'
255931,300186475,GER,LOEW Joachim (GER),S,18,KROOS,,
255931,300186475,POR,PAULO BENTO (POR),S,16,R. MEIRELES,,
255931,300186475,GER,LOEW Joachim (GER),S,19,G�TZE,,
255931,300186475,POR,PAULO BENTO (POR),S,17,NANI,,
255931,300186475,GER,LOEW Joachim (GER),S,20,BOATENG,,
255931,300186475,POR,PAULO BENTO (POR),S,21,J. PEREIRA,,Y11'
255931,300186475,GER,LOEW Joachim (GER),N,12,ZIELER,GK,
255931,300186475,POR,PAULO BENTO (POR),N,1,EDUARDO,GK,
255931,300186475,GER,LOEW Joachim (GER),N,22,WEIDENFELLER,GK,
255931,300186475,POR,PAULO BENTO (POR),N,22,BETO,GK,
255931,300186475,GER,LOEW Joachim (GER),N,2,GRO�KREUTZ,,
255931,300186475,POR,PAULO BENTO (POR),N,6,WILLIAM,,
255931,300186475,GER,LOEW Joachim (GER),N,3,GINTER,,
255931,300186475,POR,PAULO BENTO (POR),N,10,VIEIRINHA,,
255931,300186475,GER,LOEW Joachim (GER),N,7,SCHWEINSTEIGER,,
255931,300186475,POR,PAULO BENTO (POR),N,11,�DER,,I28'
255931,300186475,GER,LOEW Joachim (GER),N,9,SCH�RRLE,,I63'
255931,300186475,POR,PAULO BENTO (POR),N,13,R. COSTA,,IH46'
255931,300186475,GER,LOEW Joachim (GER),N,10,PODOLSKI,,I82'
255931,300186475,POR,PAULO BENTO (POR),N,14,NETO,,
255931,300186475,GER,LOEW Joachim (GER),N,11,KLOSE,,
255931,300186475,POR,PAULO BENTO (POR),N,15,RAFA,,
255931,300186475,GER,LOEW Joachim (GER),N,14,DRAXLER,,
255931,300186475,POR,PAULO BENTO (POR),N,18,VARELA,,
255931,300186475,GER,LOEW Joachim (GER),N,15,DURM,,
255931,300186475,POR,PAULO BENTO (POR),N,19,A. ALMEIDA,,I65'
255931,300186475,GER,LOEW Joachim (GER),N,21,MUSTAFI,,I73'
255931,300186475,POR,PAULO BENTO (POR),N,20,R. AMORIM,,
255931,300186475,GER,LOEW Joachim (GER),N,23,KRAMER,,
255931,300186475,POR,PAULO BENTO (POR),N,23,H. POSTIGA,,
255931,300186505,IRN,Carlos QUEIR�S (POR),S,12,A. HAGHIGHI,GK,
255931,300186505,NGA,KESHI Stephen (NGA),S,1,ENYEAMA,GKC,
255931,300186505,IRN,Carlos QUEIR�S (POR),S,2,KH. HEYDARI,,O89'
255931,300186505,NGA,KESHI Stephen (NGA),S,5,AMBROSE,,
255931,300186505,IRN,Carlos QUEIR�S (POR),S,3,HAJI SAFI,,
255931,300186505,NGA,KESHI Stephen (NGA),S,7,MUSA,,
255931,300186505,IRN,Carlos QUEIR�S (POR),S,4,J. HOSSEINI,,
255931,300186505,NGA,KESHI Stephen (NGA),S,9,EMENIKE,,
255931,300186505,IRN,Carlos QUEIR�S (POR),S,5,AMIRHOSSEIN,,
255931,300186505,NGA,KESHI Stephen (NGA),S,10,MIKEL,,
255931,300186505,IRN,Carlos QUEIR�S (POR),S,6,J. NEKOUNAM,C,
255931,300186505,NGA,KESHI Stephen (NGA),S,11,MOSES,,O52'
255931,300186505,IRN,Carlos QUEIR�S (POR),S,14,ANDRANIK,,Y75'
255931,300186505,NGA,KESHI Stephen (NGA),S,13,OSHANIWA,,
255931,300186505,IRN,Carlos QUEIR�S (POR),S,15,MONTAZERI,,
255931,300186505,NGA,KESHI Stephen (NGA),S,14,OBOABONA,,O29'
255931,300186505,IRN,Carlos QUEIR�S (POR),S,16,REZA,,
255931,300186505,NGA,KESHI Stephen (NGA),S,15,AZEEZ,,O69'
255931,300186505,IRN,Carlos QUEIR�S (POR),S,21,DEJAGAH,,O73'
255931,300186505,NGA,KESHI Stephen (NGA),S,17,ONAZI,,
255931,300186505,IRN,Carlos QUEIR�S (POR),S,23,MEHRDAD,,
255931,300186505,NGA,KESHI Stephen (NGA),S,22,OMERUO,,
255931,300186505,IRN,Carlos QUEIR�S (POR),N,1,R. AHMADI,GK,
255931,300186505,NGA,KESHI Stephen (NGA),N,16,EJIDE,GK,
255931,300186505,IRN,Carlos QUEIR�S (POR),N,22,DAVARI,GK,
255931,300186505,NGA,KESHI Stephen (NGA),N,21,AGBIM,GK,
255931,300186505,IRN,Carlos QUEIR�S (POR),N,7,MASOUD. SH,,I89'
255931,300186505,NGA,KESHI Stephen (NGA),N,2,YOBO,,I29'
255931,300186505,IRN,Carlos QUEIR�S (POR),N,8,R. HAGHIGHI,,
255931,300186505,NGA,KESHI Stephen (NGA),N,3,UZOENYI,,
255931,300186505,IRN,Carlos QUEIR�S (POR),N,9,ALIREZA,,I73'
255931,300186505,NGA,KESHI Stephen (NGA),N,4,GABRIEL,,
255931,300186505,IRN,Carlos QUEIR�S (POR),N,10,KARIM,,
255931,300186505,NGA,KESHI Stephen (NGA),N,6,EGWUEKWE,,
255931,300186505,IRN,Carlos QUEIR�S (POR),N,11,GHASEM. H,,
255931,300186505,NGA,KESHI Stephen (NGA),N,8,ODEMWINGIE,,I69'
255931,300186505,IRN,Carlos QUEIR�S (POR),N,13,H. MAHINI,,
255931,300186505,NGA,KESHI Stephen (NGA),N,12,ODUNLAMI,,
255931,300186505,IRN,Carlos QUEIR�S (POR),N,17,AHMAD,,
255931,300186505,NGA,KESHI Stephen (NGA),N,18,BABATUNDE,,
255931,300186505,IRN,Carlos QUEIR�S (POR),N,18,BAKHTIAR,,
255931,300186505,NGA,KESHI Stephen (NGA),N,19,NWOFOR,,
255931,300186505,IRN,Carlos QUEIR�S (POR),N,19,BEIKZADEH,,
255931,300186505,NGA,KESHI Stephen (NGA),N,20,UCHEBO,,
255931,300186505,IRN,Carlos QUEIR�S (POR),N,20,BEITASHOUR,,
255931,300186505,NGA,KESHI Stephen (NGA),N,23,AMEOBI,,I52'
255931,300186512,GHA,APPIAH James (GHA),S,12,KWARASEY,GK,
255931,300186512,USA,KLINSMANN Juergen (GER),S,1,HOWARD,GK,
255931,300186512,GHA,APPIAH James (GHA),S,3,A. GYAN,C,
255931,300186512,USA,KLINSMANN Juergen (GER),S,4,BRADLEY,,
255931,300186512,GHA,APPIAH James (GHA),S,4,D. OPARE,,
255931,300186512,USA,KLINSMANN Juergen (GER),S,5,BESLER,,OH46'
255931,300186512,GHA,APPIAH James (GHA),S,7,ATSU,,O78'
255931,300186512,USA,KLINSMANN Juergen (GER),S,7,BEASLEY,,
255931,300186512,GHA,APPIAH James (GHA),S,10,A. AYEW,,G82'
255931,300186512,USA,KLINSMANN Juergen (GER),S,8,DEMPSEY,C,G1'
255931,300186512,GHA,APPIAH James (GHA),S,11,MUNTARI,,Y90'
255931,300186512,USA,KLINSMANN Juergen (GER),S,11,BEDOYA,,O77'
255931,300186512,GHA,APPIAH James (GHA),S,13,J. AYEW,,O59'
255931,300186512,USA,KLINSMANN Juergen (GER),S,13,JONES,,
255931,300186512,GHA,APPIAH James (GHA),S,17,RABIU,,Y30' O71'
255931,300186512,USA,KLINSMANN Juergen (GER),S,15,BECKERMAN,,
255931,300186512,GHA,APPIAH James (GHA),S,19,JONATHAN,,
255931,300186512,USA,KLINSMANN Juergen (GER),S,17,ALTIDORE,,O23'
255931,300186512,GHA,APPIAH James (GHA),S,20,K. ASAMOAH,,
255931,300186512,USA,KLINSMANN Juergen (GER),S,20,CAMERON,,
255931,300186512,GHA,APPIAH James (GHA),S,21,BOYE,,
255931,300186512,USA,KLINSMANN Juergen (GER),S,23,JOHNSON,,
255931,300186512,GHA,APPIAH James (GHA),N,1,S. ADAMS,GK,
255931,300186512,USA,KLINSMANN Juergen (GER),N,12,GUZAN,GK,
255931,300186512,GHA,APPIAH James (GHA),N,16,DAUDA,GK,
255931,300186512,USA,KLINSMANN Juergen (GER),N,22,RIMANDO,GK,
255931,300186512,GHA,APPIAH James (GHA),N,2,INKOOM,,
255931,300186512,USA,KLINSMANN Juergen (GER),N,2,YEDLIN,,
255931,300186512,GHA,APPIAH James (GHA),N,5,ESSIEN,,I71'
255931,300186512,USA,KLINSMANN Juergen (GER),N,3,GONZALEZ,,
255931,300186512,GHA,APPIAH James (GHA),N,6,ACQUAH,,
255931,300186512,USA,KLINSMANN Juergen (GER),N,6,BROOKS,,IH46' G86'
255931,300186512,GHA,APPIAH James (GHA),N,8,BADU,,
255931,300186512,USA,KLINSMANN Juergen (GER),N,9,JOHANNSSON,,I23'
255931,300186512,GHA,APPIAH James (GHA),N,9,PRINCE,,I59'
255931,300186512,USA,KLINSMANN Juergen (GER),N,10,DISKERUD,,
255931,300186512,GHA,APPIAH James (GHA),N,14,ADOMAH,,I78'
255931,300186512,USA,KLINSMANN Juergen (GER),N,14,DAVIS,,
255931,300186512,GHA,APPIAH James (GHA),N,15,SUMAILA,,
255931,300186512,USA,KLINSMANN Juergen (GER),N,16,GREEN,,
255931,300186512,GHA,APPIAH James (GHA),N,18,WARIS,,
255931,300186512,USA,KLINSMANN Juergen (GER),N,18,WONDOLOWSKI,,
255931,300186512,GHA,APPIAH James (GHA),N,22,WAKASO,,
255931,300186512,USA,KLINSMANN Juergen (GER),N,19,ZUSI,,I77'
255931,300186512,GHA,APPIAH James (GHA),N,23,HARRISON,,
255931,300186512,USA,KLINSMANN Juergen (GER),N,21,CHANDLER,,
255931,300186479,BEL,WILMOTS Marc (BEL),S,1,COURTOIS,GK,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),S,23,RAIS,GK,
255931,300186479,BEL,WILMOTS Marc (BEL),S,2,ALDERWEIRELD,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),S,2,BOUGUERRA,C,
255931,300186479,BEL,WILMOTS Marc (BEL),S,4,KOMPANY,C,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),S,3,GHOULAM,,
255931,300186479,BEL,WILMOTS Marc (BEL),S,5,VERTONGHEN,,Y24'
255931,300186479,ALG,HALILHODZIC Vahid (BIH),S,5,HALLICHE,,
255931,300186479,BEL,WILMOTS Marc (BEL),S,6,WITSEL,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),S,10,FEGHOULI,,P25'
255931,300186479,BEL,WILMOTS Marc (BEL),S,7,DE BRUYNE,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),S,12,MEDJANI,,O84'
255931,300186479,BEL,WILMOTS Marc (BEL),S,9,LUKAKU,,O58'
255931,300186479,ALG,HALILHODZIC Vahid (BIH),S,14,BENTALEB,,Y34'
255931,300186479,BEL,WILMOTS Marc (BEL),S,10,E.HAZARD,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),S,15,SOUDANI,,O66'
255931,300186479,BEL,WILMOTS Marc (BEL),S,15,VAN BUYTEN,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),S,19,TAIDER,,
255931,300186479,BEL,WILMOTS Marc (BEL),S,19,DEMBELE,,O65'
255931,300186479,ALG,HALILHODZIC Vahid (BIH),S,21,MAHREZ,,O71'
255931,300186479,BEL,WILMOTS Marc (BEL),S,22,CHADLI,,OH46'
255931,300186479,ALG,HALILHODZIC Vahid (BIH),S,22,MOSTEFA,,
255931,300186479,BEL,WILMOTS Marc (BEL),N,12,MIGNOLET,GK,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,1,SI MOHAMMED,GK,
255931,300186479,BEL,WILMOTS Marc (BEL),N,13,BOSSUT,GK,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,16,ZEMMAMOUCHE,GK,
255931,300186479,BEL,WILMOTS Marc (BEL),N,3,VERMAELEN,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,4,BELKALEM,,
255931,300186479,BEL,WILMOTS Marc (BEL),N,8,FELLAINI,,I65' G70'
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,6,MESBAH,,
255931,300186479,BEL,WILMOTS Marc (BEL),N,11,MIRALLAS,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,7,YEBDA,,
255931,300186479,BEL,WILMOTS Marc (BEL),N,14,MERTENS,,IH46' G80'
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,8,LACEN,,I71'
255931,300186479,BEL,WILMOTS Marc (BEL),N,16,DEFOUR,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,9,GHILAS,,I84'
255931,300186479,BEL,WILMOTS Marc (BEL),N,17,ORIGI,,I58'
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,11,BRAHIMI,,
255931,300186479,BEL,WILMOTS Marc (BEL),N,18,LOMBAERTS,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,13,SLIMANI,,I66'
255931,300186479,BEL,WILMOTS Marc (BEL),N,20,JANUZAJ,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,17,CADAMURO,,
255931,300186479,BEL,WILMOTS Marc (BEL),N,21,VANDEN BORRE,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,18,DJABOU,,
255931,300186479,BEL,WILMOTS Marc (BEL),N,23,CIMAN,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,20,MANDI,,
255931,300186509,BRA,SCOLARI Luiz Felipe (BRA),S,12,JULIO CESAR,GK,
255931,300186509,MEX,HERRERA Miguel (MEX),S,13,G. OCHOA,GK,
